avg_cost_at_star,baseline_always_classify,baseline_always_review,cost_fn,cost_fp,cost_review,model,rejection_rate_at_star,savings_pct,savings_vs_always_classify,score,seed,tau_star,total_cost_at_star
0.1266,402.0,1200.0,1.0,1.0,0.4,bnn_moe,0.13566666666666666,5.52238805970149,22.19999999999999,predictive_entropy,42,0.6607746868277314,379.8
0.23910000000000003,506.0,800.0,1.0,1.0,0.4,bnn_moe,0.2315,5.494071146245051,27.799999999999955,predictive_entropy,43,0.6599910304174951,478.20000000000005
0.2214,458.0,800.0,1.0,1.0,0.4,bnn_moe,0.171,3.3187772925764167,15.199999999999989,predictive_entropy,44,0.6635720004987478,442.8
0.18059999999999998,575.0,1200.0,1.0,1.0,0.4,bnn_moe_hetero,0.10566666666666667,5.773913043478268,33.200000000000045,max_softmax,42,0.44195487601074124,541.8
0.13913333333333333,429.0,1200.0,1.0,1.0,0.4,deterministic,0.060333333333333336,2.703962703962709,11.600000000000023,predictive_entropy,42,0.6819491718881693,417.4
0.1356,423.0,1200.0,1.0,1.0,0.4,mc_dropout,0.08566666666666667,3.8297872340425507,16.19999999999999,predictive_entropy,42,0.6641328232971268,406.8
